TDryBul;oveHeaPumY_u;reaTZon_y;logistic(oveHeaPumY_u);reaPHeaPum_y
282.4803922;0.128084;292.9304929;1;1367.891586
282.55;0.194999812;292.9502749;1;1513.454872
282.6520483;0.253928256;293.0075454;1;1644.767646
282.75;0.293801126;293.0960264;1;1736.817144
282.2;0.305569137;293.1848648;1;1759.415862
281.65;0.290667773;293.2541997;1;1722.023757
281.7508929;0.255941102;293.3307948;1;1648.907672
281.85;0.197872923;293.3909983;1;1523.57888
281.9;0.122563261;293.4170162;1;1359.68143
281.95;0.041157501;293.4014246;0.999999829;1183.32841
282;0;293.328859;0.006692851;0
282.05;0;293.2147965;0.006692851;0
282.1964286;0;293.09656;0.006692851;0
282.45;0.021943837;293.0263252;0.997457137;1141.572375
282.8085714;0.062558018;292.995263;1;1229.181083
283.15;0.110532221;292.9931642;1;1334.501005
283.3266667;0.157687902;293.0150278;1;1439.273814
283.45;0.197086367;293.0607295;1;1528.332009
283.5527083;0.221582421;293.1244654;1;1585.42781
283.55;0.226056023;293.1944854;1;1597.185154
283.078125;0.209209394;293.2491896;1;1556.424288
282.55;0.17671732;293.273729;1;1480.516823
282.35;0.138371658;293.2876899;1;1395.197804
282.15;0.096366635;293.2812421;1;1302.615306
281.95;0.057316408;293.2477098;1;1217.468342
281.75;0.029680096;293.1894647;0.999946728;1157.822795
281.390625;0.020752928;293.0478719;0.99539714;1138.400391
281.05;0.058471011;292.9544051;1;1216.611584
280.9265625;0.121822806;292.8904158;1;1348.351534
280.85;0.202897541;292.8633322;1;1518.367284
280.8;0.290252044;292.8816439;1;1704.438284
280.75;0.369843305;292.9457945;1;1877.650927
280.5171875;0.427897435;293.0438944;1;2004.717926
280.35;0.45482412;293.1664233;1;2066.098942
280.4890625;0.443770701;293.313787;1;2049.824624
280.65;0.387266421;293.4638415;1;1932.097394
280.7453125;0.285611238;293.5881319;1;1711.626068
280.85;0.147957155;293.6584098;1;1412.568634
280.9958333;0;293.6332763;0.006692851;0
281.15;0;293.5543485;0.006692851;0
281.3229167;0;293.5072188;0.006692851;0
281.35;0;293.4353327;0.006692851;0
281.2;0;293.2952387;0.006692851;0
281.05;0;293.157926;0.006692851;0
280.9;0.004487827;293.0420724;0.059743826;0
280.75;0.042658796;292.9937774;0.999999919;1182.508153
280.1006579;0.091940332;292.9018148;1;1281.687379
279.35;0.170994011;292.7973655;1;1438.690418
279.2296992;0.282006834;292.7653726;1;1665.258231
279.15;0.39899471;292.8035277;1;1910.049423
278.5840659;0.50102866;292.8754767;1;2121.036753
278.15;0.579788183;292.9714794;1;2287.236695
278.4355769;0.628544229;293.1754602;1;2408.336601
278.75;0.610707138;293.3584007;1;2387.992304
278.8;0.539039911;293.5221249;1;2240.018638
278.85;0.419216243;293.6468062;1;1983.399991
278.9;0.263940328;293.7105897;1;1649.984281
278.95;0.092574249;293.6980202;1;1287.187861
278.9675;0;293.5916702;0.006692851;0
278.95;0;293.4242479;0.006692851;0
278.82;0;293.2446952;0.006692851;0
278.75;0;293.0672462;0.006692851;0
278.85;0.033698593;292.9596907;0.999992856;1162.016341
278.95;0.096169163;292.8912796;1;1287.041561
279.05;0.177205821;292.8544866;1;1451.085208
279.15;0.267699485;292.8585421;1;1637.687057
279.2225;0.354934074;292.9039471;1;1821.884986
279.25;0.4264797;292.9852568;1;1977.196788
279.1581818;0.471837179;293.0907351;1;2078.128949
278.95;0.484342745;293.2030756;1;2107.331551
278.6048951;0.46280304;293.3061179;1;2060.208022
278.25;0.41081556;293.384354;1;1946.686049
278.1402043;0.336597541;293.4360327;1;1789.430364
278.25;0.248203792;293.4580291;1;1605.196637
278.7210938;0.154695242;293.3914936;1;1413.209331
279.15;0.085573933;293.3479808;1;1271.039637
279.20625;0.728355346;293.3686564;1;2645.066812
279.15;1;293.5448761;1;3284.045893
278.986875;1;293.8048983;1;3314.051176
278.85;1;294.0864444;1;3336.721775
278.82;1;294.3608326;1;3359.008027
278.85;1;294.628487;1;3380.619526
278.965;1;294.8961978;1;3403.367633
279.05;1;295.1618134;1;3423.778548
279.05;0.983175187;295.4170904;1;3399.841588
279.05;0.890284218;295.6462225;1;3181.560125
279.05;0.729960851;295.8339326;1;2793.624629
279.05;0.515395553;295.9573442;1;2277.303821
278.985;0.267021716;295.9875034;1;1694.260769
278.85;0.014262752;295.9259775;0.893915566;1125.947856
278.5455556;0;295.7875333;0.006692851;0
278.25;0;295.5794938;0.006692851;0
278.3444444;0;295.3758727;0.006692851;0
278.45;0;295.1764376;0.006692851;0
278.328125;0.002040489;294.8732014;0.018347294;0
278.15;0.10024189;294.6678973;1;1299.499422
277.884375;0;294.4858742;0.006692851;0
277.65;0;294.2690552;0.006692851;0
277.545;0;294.0610666;0.006692851;0
277.45;0;293.8691593;0.006692851;0
277.28;0;293.7525004;0.006692851;0
277.15;0;293.5936603;0.006692851;0
277.1;0;293.4416136;0.006692851;0
277.05;0;293.2943451;0.006692851;0
277;0;293.1566924;0.006692851;0
276.95;0.00487492;293.0289406;0.071588541;0
276.9678571;0.047580329;292.9638012;0.999999993;1185.15372
277.05;0.106696936;292.9264096;1;1298.228671
277.2071429;0.175643627;292.9096768;1;1432.465666
277.35;0.248577235;292.9230281;1;1577.490645
277.3008929;0.316001238;292.9626942;1;1713.019368
277.15;0.370209674;293.0245229;1;1823.175722
276.8758929;0.404761366;293.0929831;1;1893.334297
276.65;0.418443414;293.1615314;1;1921.89453
276.8266234;0.411556581;293.235962;1;1914.193028
277.05;0.382046458;293.3119442;1;1860.26557
277.0757576;0.329664102;293.3692343;1;1755.318065
277.05;0.261029303;293.4015754;1;1615.954486
276.9666667;0.183939636;293.4001248;1;1459.520328
276.85;0.108974727;293.3606412;1;1308.922688
276.6555556;0.04775655;293.2828984;0.999999994;1187.599585
276.45;0.011774152;293.1757834;0.708286393;1117.434658
276.4694444;0.00939488;292.9973343;0.424931789;1112.771189
276.45;0.064117055;292.8745814;1;1217.235126
276.1188725;0.852880272;292.8575268;1;2786.618363
275.75;1;292.9986727;1;3117.309937
275.4227941;1;293.2028876;1;3138.28508
275.25;1;293.4194867;1;3157.011014
275.4125;1;293.6525753;1;3183.290198
275.75;1;293.987427;1;3214.168654
276.1;1;294.5381782;1;3247.314616
276.45;1;295.0133399;1;3283.748668
276.8;1;295.3534222;1;3319.764928
277.15;0.921969206;295.6716263;1;3169.158684
277.4333333;0.749571118;295.9592854;1;2781.94687
277.65;0.492402541;296.1137691;1;2191.45136
277.825;0.19554764;296.1262698;1;1521.833476
277.75;0;295.9918245;0.006692851;0
277.3320513;0;295.7501843;0.006692851;0
276.85;0;295.5135465;0.006692851;0
276.4579487;0;295.3962249;0.006692851;0
276.15;0;295.2598079;0.006692851;0
276.5448485;0;294.9231991;0.006692851;0
277.05;0.084870721;294.7084192;1;1264.718775
276.9593182;0;294.5247708;0.006692851;0
276.65;0;294.3052234;0.006692851;0
276.1463636;0;294.0759087;0.006692851;0
275.65;0;293.8488461;0.006692851;0
275.1969697;0;293.6918555;0.006692851;0
274.85;0;293.4949454;0.006692851;0
274.6729167;0;293.3183983;0.006692851;0
274.55;0;293.1548214;0.006692851;0
274.4229167;0.00673242;292.9970914;0.16331183;0
274.35;0.060491483;292.9041011;1;1204.405722
274.4791667;0.138910686;292.8450604;1;1347.960956
274.65;0.233344581;292.8101357;1;1524.531728
274.7091667;0.337050104;292.8137544;1;1722.355044
274.75;0.437742849;292.8579961;1;1919.869999
274.766875;0.523131924;292.9359974;1;2092.964539
274.75;0.583432636;293.034132;1;2220.187177
274.640625;0.613286302;293.1433783;1;2286.649391
274.45;0.60981049;293.2458641;1;2283.791434
274.1;0.575926962;293.3252136;1;2214.899055
273.85;0.519395411;293.3796454;1;2100.51277
273.85;0.447780194;293.417349;1;1959.475171
273.85;0.365690319;293.4282054;1;1797.360115
273.85;0.281685881;293.4077248;1;1632.225495
273.85;0.205392465;293.3591298;1;1483.550544
273.85;0.145083278;293.2846556;1;1367.181149
273.85;0.108410304;293.1876749;1;1296.852702
273.9333333;0.101956854;293.0196223;1;1284.045028
274.05;0.14947278;292.9050483;1;1372.363726
274.1166667;0.928686984;292.8943824;1;2899.662764
274.15;1;293.0242153;1;3077.698732
274.15;1;293.2039289;1;3103.867693
274.15;1;293.404112;1;3124.847466
274.15;1;293.6331796;1;3142.817583
274.15;1;293.9359304;1;3159.146759
274.3833333;1;294.3854242;1;3183.536461
274.75;1;294.7670421;1;3215.496687
275.0095238;1;294.9036468;1;3242.084455
275.25;1;295.0241625;1;3263.677019
275.4102679;1;295.1593168;1;3280.271482
275.45;0.990447239;295.3003701;1;3271.253401
275.25;0.938283533;295.4359359;1;3151.013998
275.05;0.84572446;295.5452891;1;2934.710072
275.0982639;0.721670067;295.6209816;1;2653.427803
275.15;0.576590954;295.6510789;1;2326.913359
275.0777778;0.424762415;295.6675099;1;1988.564081
275.05;0.268687887;295.6462905;1;1650.456894
275.1888889;0.120861704;295.4597567;1;1340.783196
275.35;0.037261382;295.2195908;0.999998797;1169.633505
275.4647569;0;294.9651892;0.006692851;0
275.55;0;294.6967982;0.006692851;0
275.4911458;0;294.4386818;0.006692851;0
275.25;0;294.1923231;0.006692851;0
274.7135417;0;294.0027156;0.006692851;0
274.25;0;293.7643843;0.006692851;0
274.1;0;293.5489572;0.006692851;0
273.95;0;293.3485148;0.006692851;0
273.8;0;293.1580176;0.006692851;0
273.65;0.007119588;292.9748779;0.19151345;0
273.5875;0.068813216;292.8784411;1;1218.638837
273.65;0.155102726;292.8136691;1;1374.918008
273.9642857;0.259240599;292.7781582;1;1568.916887
274.25;0.372568698;292.7875745;1;1786.820442
274.2538961;0.480825536;292.8316256;1;1998.76487
274.25;0.574135287;292.9071443;1;2187.650758
274.2839015;0.643216063;293.0121604;1;2334.415635
274.35;0.679317135;293.1404422;1;2418.58084
274.65;0.675770387;293.2760607;1;2427.529206
274.95;0.631171246;293.4088299;1;2350.596392
274.9979167;0.546883809;293.5151203;1;2183.068931
275.05;0.432033205;293.5845374;1;1950.877517
275.15;0.298201136;293.6085458;1;1681.410701
275.25;0.159436989;293.5798885;1;1405.242725
275.35;0.031903312;293.4953975;0.999982471;1156.184317
275.45;0;293.3503459;0.006692851;0
275.5089286;0;293.1071093;0.006692851;0
275.55;0.025029027;292.9437456;0.999455182;1141.922895
275.6535714;0.795073524;292.9099151;1;2657.572947
275.85;1;293.0510001;1;3122.000102
276.2772727;1;293.2780143;1;3170.186662
276.75;1;293.5349766;1;3215.071965
276.9914773;1;293.7972317;1;3248.433466
277.25;1;294.0626464;1;3279.190951
277.76875;1;294.3392046;1;3317.787957
278.25;1;294.6169218;1;3355.19295
278.55;1;294.8796092;1;3384.567798
278.85;1;295.1289714;1;3412.858589
279.15;0.993840485;295.3725615;1;3427.436583
279.45;0.91489254;295.6043716;1;3255.562137
279.871875;0.766990548;295.8028336;1;2909.262202
280.35;0.561217371;295.9464819;1;2417.203307
280.7510417;0.315090397;296.0061664;1;1828.635591
281.15;0.055256239;295.9595749;1;1221.395002
281.6052083;0;295.8070046;0.006692851;0
282.05;0;295.597076;0.006692851;0
282.3203125;0;295.3522886;0.006692851;0
282.45;0;295.1115905;0.006692851;0
282.4979911;0;294.8981801;0.006692851;0
282.55;0;294.7061932;0.006692851;0
282.7535714;0;294.5376055;0.006692851;0
282.95;0;294.3883285;0.006692851;0
282.9916667;0;294.3131341;0.006692851;0
282.95;0;294.1900438;0.006692851;0
282.7895833;0;294.0681628;0.006692851;0
282.65;0;293.9503477;0.006692851;0
282.75;0;293.8433135;0.006692851;0
282.85;0;293.7465607;0.006692851;0
282.81375;0;293.6503285;0.006692851;0
282.75;0;293.5578505;0.006692851;0
282.64875;0;293.4687035;0.006692851;0
282.55;0;293.3804662;0.006692851;0
282.51625;0;293.2946965;0.006692851;0
282.55;0;293.2130955;0.006692851;0
282.715;0;293.139742;0.006692851;0
282.85;0.006745086;293.0737365;0.164179025;0
282.85;0.032924422;293.1031075;0.99998948;1165.32428
282.85;0.045523625;293.1341001;0.999999981;1192.158161
282.85;0.048743977;293.1434311;0.999999996;1199.085177
282.85;0.050248091;293.1443621;0.999999998;1202.373371
282.80625;0.051892923;293.1382321;0.999999999;1205.868618
282.75;0.055729796;293.1263099;1;1214.015215
282.85625;0.063432952;293.1211309;1;1230.899498
282.95;0.072352645;293.1266464;1;1250.533404
282.8041667;0.079082941;293.1270199;1;1264.69341
282.65;0.085958295;293.1232766;1;1279.049079
282.5895833;0.794162486;293.230444;1;2857.456708
282.55;1;293.5257343;1;3386.455444
282.53125;1;293.9178154;1;3436.189014
282.55;1;294.3279709;1;3478.115727
282.63125;1;294.7190245;1;3517.086018
282.75;1;295.0936204;1;3553.645586
282.8875;0.998184092;295.4535037;1;3585.644832
283.05;0.889138819;295.7849351;1;3327.292735
283.29625;0.682086709;296.0582028;1;2803.742871
283.55;0.395962474;296.2371238;1;2075.354536
283.700625;0.060879276;296.2784554;1;1242.327636
283.75;0;296.1722624;0.006692851;0
283.716875;0;295.9841432;0.006692851;0
283.65;0;295.7765;0.006692851;0
283.5425;0;295.562619;0.006692851;0
283.45;0;295.3525397;0.006692851;0
283.43125;0;295.17044;0.006692851;0
283.45;0.002972991;295.0119356;0.02893042;0
283.4965278;0.052317535;294.9358927;0.999999999;1212.780145
283.55;0.120351883;294.8908019;1;1366.486085
283.5722222;0;294.8192061;0.006692851;0
283.45;0;294.6944425;0.006692851;0
283.0681818;0;294.5504684;0.006692851;0
282.55;0;294.3986611;0.006692851;0
282.0121753;0;294.2448521;0.006692851;0
281.45;0;294.093164;0.006692851;0
280.7178571;0;293.9469551;0.006692851;0
280.05;0;293.7942515;0.006692851;0
279.8267857;0;293.6583104;0.006692851;0
279.85;0;293.5420517;0.006692851;0
279.9775;0;293.4376875;0.006692851;0
280.05;0;293.3391824;0.006692851;0
279.96625;0;293.2318778;0.006692851;0
279.85;0;293.1292404;0.006692851;0
279.7145833;0.011359741;293.0782094;0.663709794;1117.474448
279.55;0.035448487;293.03609;0.999997022;1165.327546
279.1916667;0.071727459;292.9908743;1;1236.812217
278.85;0.121725941;292.9525858;1;1335.059973
278.7296875;0.182864616;292.9428871;1;1456.907799
278.65;0.245483409;292.9620242;1;1583.549692
278.6140625;0.30091931;293.0087915;1;1698.086748
278.55;0.340943505;293.0770885;1;1782.644218
278.35625;0.359402103;293.1532874;1;1821.890343
278.15;0.354605953;293.2249647;1;1812.606846
278;0.32853267;293.2867922;1;1759.473742
277.85;0.284403649;293.3288165;1;1668.533593
277.7;0.228657469;293.345395;1;1553.73337
277.55;0.169210053;293.3318211;1;1432.097097
277.4390625;0.115342426;293.289381;1;1323.063841
277.35;0.075650125;293.2237088;1;1243.472697
277.1934375;0.056821108;293.1394611;1;1205.627384
277.05;0.064195174;293.0723288;1;1219.277548
277.145;0.090853138;293.1047515;1;1271.098648
277.45;0.102806553;293.2556992;1;1295.53302
277.81625;0.063549392;293.5239918;1;1219.689435
278.25;0;293.8369354;0.006692851;0
278.81875;0;294.1937575;0.006692851;0
279.35;0;294.5616092;0.006692851;0
279.7170455;0;294.8661609;0.006692851;0
280.05;0;295.1088174;0.006692851;0
280.3798295;0;295.2945861;0.006692851;0
280.65;0;295.3936638;0.006692851;0
280.6417614;0;295.4305731;0.006692851;0
280.55;0;295.3986878;0.006692851;0
280.6738636;0;295.3448787;0.006692851;0
280.75;0;295.2622581;0.006692851;0
280.6708333;0;295.0396665;0.006692851;0
280.55;0;294.7541639;0.006692851;0
280.3916667;0;294.519186;0.006692851;0
280.25;0;294.3263955;0.006692851;0
280.190625;0;294.1593693;0.006692851;0
280.15;0;294.0072511;0.006692851;0
280.05;0;293.8659953;0.006692851;0
279.95;0;293.7334587;0.006692851;0
280.171875;0;293.6173651;0.006692851;0
280.35;0;293.517112;0.006692851;0
280.2;0;293.4090105;0.006692851;0
280.05;0;293.3003594;0.006692851;0
279.9;0;293.1916583;0.006692851;0
279.75;0;293.0832322;0.006692851;0
279.675;0.025451637;293.0183498;0.999558909;1145.427449
279.55;0.068190818;292.9804474;1;1230.438428
279.3;0.120951702;292.9525843;1;1335.212135
279.05;0.181569563;292.9447895;1;1456.051618
278.8;0.24352244;292.9611521;1;1580.431844
278.55;0.299358666;292.9972392;1;1693.587337
278.378125;0.343382554;293.0529644;1;1784.691016
278.25;0.369706982;293.1257046;1;1840.976979
278.044375;0.37335858;293.1998892;1;1849.508131
277.85;0.354682582;293.2655062;1;1811.409499
277.8566667;0.316749857;293.3216675;1;1735.265862
278.05;0.262441546;293.3675914;1;1626.53751
278.3633333;0.194867943;293.3942933;1;1490.465969
278.65;0.12024486;293.3925595;1;1338.947287
278.8116667;0.047563685;293.289813;0.999999993;1191.008138
278.95;0.010757127;293.2046653;0.59352659;1116.481772
279.0658333;0;293.0904011;0.006692851;0
279.15;0.023592865;292.9776834;0.998883492;1142.047975
278.933125;0.080923744;292.8883704;1;1256.269236
278.75;0.163878277;292.8248113;1;1421.721884
278.953125;0.264612851;292.8242389;1;1628.443778
279.25;0.362369792;292.8856638;1;1836.651674
279.6005682;0.438599411;293.0042444;1;2007.94828
279.95;0.476397073;293.1834591;1;2102.436396
280.2369318;0.457398595;293.4192204;1;2073.52773
280.35;0.364844412;293.6065944;1;1877.868775
280.1384868;0.218497401;293.6603188;1;1559.390833
279.85;0.062715541;293.632842;1;1226.035174
279.701417;0;293.5320385;0.006692851;0
279.65;0;293.3831696;0.006692851;0
280.0674825;0;293.2417703;0.006692851;0
280.45;0;293.1182194;0.006692851;0
280.3530303;0.015711729;293.0278326;0.945621036;1126.969683
280.25;0.056881284;292.9601429;1;1210.945603
280.1833333;0.117222892;292.9006051;1;1334.37162
280.15;0.195018245;292.8642466;1;1495.050187
280.35;0.282562199;292.8795763;1;1681.221727
280.55;0.362922807;292.9446741;1;1857.922434
280.55;0.421265677;293.0385365;1;1988.791536
280.55;0.450011614;293.1564619;1;2057.496415
280.55;0.442176772;293.3464342;1;2046.0982
280.55;0.373747914;293.4755322;1;1899.779122
280.428125;0.269633356;293.5568373;1;1672.302082
280.25;0.143516927;293.5707582;1;1398.816356
280.15;0.016593415;293.5182583;0.964315686;1129.519605
280.05;0;293.3977336;0.006692851;0
279.896875;0;293.2394438;0.006692851;0
279.75;0;293.0768851;0.006692851;0
279.7333333;0.0300624;292.9635693;0.999955997;1155.65905
279.75;0.091657395;292.8931544;1;1280.563297
279.680303;0.172231808;292.8547838;1;1444.801061
279.55;0.262715199;292.8535243;1;1630.977388
279.1631494;0.351720869;292.8857876;1;1813.815459
278.75;0.429371434;292.9456614;1;1974.12735
278.7857143;0.487679335;293.0437728;1;2103.570874
278.85;0.514641912;293.1689881;1;2169.602943
278.4807692;0.502684702;293.2855463;1;2143.485437
278.15;0.456192899;293.378245;1;2042.279034
278.2578671;0.383084466;293.4553936;1;1890.485615
278.35;0.287608948;293.5037353;1;1690.299428
278.2252525;0.179071266;293.4993599;1;1461.761096
278.05;0.07448205;293.4394925;1;1245.406653
277.8222222;0;293.2464677;0.006692851;0
277.55;0;293.0471358;0.006692851;0
277.1097222;0.740825863;292.9707754;1;2590.763687
276.65;1;293.0796453;1;3157.948807
276.4138889;1;293.2794988;1;3183.088203
276.45;1;293.5236363;1;3210.066584
276.7055556;1;293.8335962;1;3241.838871
277.05;1;294.2443616;1;3276.060691
277.4522222;1;294.7620204;1;3313.961857
277.85;1;295.3301817;1;3354.599691
278.2040909;0.917537426;295.8712359;1;3197.328375
278.55;0.674113945;296.3284736;1;2640.321
279.0694805;0.297709991;296.6188704;1;1769.792836
279.55;0;296.5969617;0.006692851;0
279.582967;0;296.2623837;0.006692851;0
279.55;0;295.8991517;0.006692851;0
279.7478365;0;295.5599394;0.006692851;0
279.95;0;295.2745839;0.006692851;0
280.0602679;0;295.0300356;0.006692851;0
280.05;0.048216735;294.8966819;0.999999995;1197.319878
279.5078571;0.13087984;294.7764518;1;1369.952675
278.95;0.248955813;294.65966;1;1615.012899
278.9482813;0;294.5401673;0.006692851;0
278.95;0;294.3665938;0.006692851;0
278.7742188;0;294.1773539;0.006692851;0
278.65;0;293.9899524;0.006692851;0
278.709375;0;293.8856577;0.006692851;0
278.85;0;293.7460987;0.006692851;0
279.021875;0;293.6168254;0.006692851;0
279.25;0;293.4981686;0.006692851;0
279.6;0;293.3925759;0.006692851;0
279.95;0;293.297877;0.006692851;0
280.1979167;0;293.2065156;0.006692851;0
280.45;0;293.1197241;0.006692851;0
280.7489583;0.01342234;293.0998522;0.846987977;1122.233687
281.05;0.029460282;293.0920658;0.99994054;1155.349658
281.328125;0.047229846;293.0828148;0.999999992;1192.523447
281.55;0.067847956;293.0806249;1;1236.071929
281.67625;0.088769979;293.0843147;1;1280.524976
281.75;0.108291073;293.093827;1;1322.270932
281.8133333;0.124667371;293.1112052;1;1357.693348
281.85;0.135436897;293.1341542;1;1381.334155
